-0.952387 0.0587752 997.149 -61.5376
-0.954198 -0.00114545 999.045 1.19928
-0.952243 -0.0610616 996.998 63.9315
-0.946529 -0.120737 991.016 126.411
-0.93708 -0.179935 981.122 188.392
-0.923931 -0.238424 967.356 249.629
-0.907136 -0.295971 949.772 309.881
-0.886761 -0.35235 928.438 368.91
-0.862885 -0.407338 903.44 426.483
-0.835603 -0.460719 874.877 482.373
-0.805024 -0.512281 842.86 536.358
-0.771266 -0.561821 807.516 588.227
-0.734465 -0.609143 768.985 637.773
-0.694765 -0.654062 727.419 684.803
-0.652322 -0.696398 682.981 729.129
-0.607305 -0.735986 635.848 770.578
-0.55989 -0.772669 586.205 808.985
-0.510266 -0.806302 534.248 844.198
-0.458628 -0.836753 480.183 876.08
-0.405179 -0.863901 424.222 904.504
-0.350131 -0.887639 366.587 929.358
-0.293701 -0.907873 307.505 950.544
-0.236112 -0.924525 247.209 967.977
-0.177591 -0.937527 185.938 981.59
-0.118369 -0.946828 123.932 991.329
-0.0586799 -0.952392 61.4379 997.155
0.0012409 -0.954198 -1.29922 999.045
0.0611568 -0.952237 -64.0312 996.992
0.120831 -0.946517 -126.51 991.003
0.180029 -0.937062 -188.49 981.103
0.238516 -0.923907 -249.726 967.331
0.296062 -0.907107 -309.977 949.741
0.352439 -0.886725 -369.003 928.401
0.407425 -0.862844 -426.574 903.398
0.460802 -0.835557 -482.46 874.828
0.512361 -0.804972 -536.442 842.806
0.561898 -0.77121 -588.307 807.457
0.609217 -0.734404 -637.85 768.921
0.654131 -0.694699 -684.875 727.35
0.696464 -0.652252 -729.197 682.908
0.736047 -0.607231 -770.641 635.771
0.772725 -0.559813 -809.043 586.124
0.806353 -0.510185 -844.252 534.164
0.836799 -0.458544 -876.128 480.095
0.863941 -0.405093 -904.547 424.132
0.887674 -0.350042 -929.395 366.494
0.907903 -0.29361 -950.574 307.41
0.924548 -0.23602 -968.002 247.113
0.937544 -0.177497 -981.609 185.84
0.94684 -0.118274 -991.341 123.833
0.952398 -0.0585847 -997.161 61.3381
0.954198 0.00133636 -999.045 -1.39916
0.95223 0.0612521 -996.985 -64.1309
0.946505 0.120926 -990.991 -126.61
0.937044 0.180123 -981.085 -188.588
0.923884 0.238608 -967.306 -249.823
0.907077 0.296152 -949.71 -310.072
0.88669 0.352527 -928.364 -369.096
0.862803 0.407511 -903.355 -426.664
0.835511 0.460886 -874.78 -482.548
0.804921 0.512442 -842.752 -536.527
0.771154 0.561975 -807.398 -588.388
0.734343 0.60929 -768.857 -637.927
0.694634 0.654201 -727.282 -684.948
0.652183 0.696529 -682.835 -729.266
0.607157 0.736108 -635.694 -770.705
0.559736 0.772781 -586.043 -809.102
0.510105 0.806404 -534.08 -844.305
0.45846 0.836845 -480.008 -876.176
0.405006 0.863982 -424.041 -904.589
0.349954 0.887709 -366.401 -929.431
0.29352 0.907932 -307.315 -950.605
0.235927 0.924572 -247.016 -968.027
0.177404 0.937562 -185.742 -981.628
0.11818 0.946852 -123.734 -991.354
0.0584894 0.952404 -61.2384 -997.167
-0.00143181 0.954197 1.4991 -999.045
-0.0613473 0.952224 64.2307 -996.979
-0.121021 0.946493 126.709 -990.978
-0.180216 0.937025 188.687 -981.066
-0.238701 0.92386 249.92 -967.281
-0.296243 0.907047 310.167 -949.678
-0.352616 0.886655 369.189 -928.328
-0.407597 0.862763 426.754 -903.312
-0.46097 0.835465 482.635 -874.732
-0.512522 0.80487 536.611 -842.699
-0.562052 0.771098 588.469 -807.339
-0.609364 0.734282 638.004 -768.794
-0.65427 0.694568 685.021 -727.213
-0.696594 0.652113 729.334 -682.762
-0.736168 0.607084 770.768 -635.617
-0.772837 0.559658 809.16 -585.962
-0.806455 0.510024 844.359 -533.995
-0.836891 0.458376 876.224 -479.92
-0.864022 0.40492 904.631 -423.951
-0.887744 0.349865 929.468 -366.308
-0.907962 0.293429 950.636 -307.22
-0.924595 0.235835 968.051 -246.919
-0.93758 0.17731 981.646 -185.643
-0.946864 0.118085 991.366 -123.635
-0.95241 0.0583941 997.173 -61.1386
-0.954197 -0.00152726 999.045 1.59904
-0.952218 -0.0614426 996.972 64.3304
-0.946481 -0.121115 990.965 126.808
-0.937007 -0.18031 981.047 188.785
-0.923836 -0.238793 967.256 250.017
-0.907018 -0.296334 949.647 310.262
-0.886619 -0.352705 928.291 369.282
-0.862722 -0.407684 903.27 426.845
-0.835419 -0.461053 874.684 482.723
-0.804819 -0.512603 842.645 536.695
-0.771042 -0.56213 807.281 588.55
-0.734221 -0.609437 768.73 638.081
-0.694503 -0.65434 727.145 685.094
-0.652043 -0.696659 682.689 729.402
-0.60701 -0.736229 635.54 770.832
-0.559581 -0.772893 585.881 809.219
-0.509943 -0.806506 533.911 844.412
-0.458293 -0.836936 479.833 876.272
-0.404833 -0.864063 423.86 904.674
-0.349776 -0.887779 366.215 929.505
-0.293338 -0.907991 307.125 950.667
-0.235742 -0.924619 246.822 968.076
-0.177216 -0.937598 185.545 981.665
-0.11799 -0.946875 123.536 991.379
