99.9013 0.0143113 126.994 67.5917 27.4735 96.0494 -30.0413 140.689
99.9018 0.0148616 130.286 63.2816 21.3591 97.5918 -33.9423 140.808
99.9023 0.0153612 133.367 58.7377 15.1595 98.7454 -37.7983 140.741
99.9028 0.0158076 136.22 53.9768 8.89958 99.5056 -41.6052 140.493
99.9034 0.0161987 138.829 49.0171 2.60415 99.8694 -45.3589 140.067
99.9039 0.0165324 141.18 43.8775 -3.70166 99.8353 -49.0553 139.466
99.9044 0.0168067 143.26 38.5781 -9.99273 99.4034 -52.6906 138.692
99.905 0.0170196 145.058 33.1398 -16.244 98.5756 -56.261 137.749
99.9056 0.0171691 146.563 27.5843 -22.4306 97.355 -59.7626 136.638
99.9061 0.0172534 147.768 21.9338 -28.5278 95.7465 -63.1917 135.363
99.9067 0.0172704 148.665 16.2112 -34.5114 93.7567 -66.5445 133.925
99.9073 0.0172184 149.251 10.4398 -40.3574 91.3933 -69.8173 132.327
99.9078 0.0170954 149.523 4.64314 -46.0428 88.6659 -73.0064 130.571
99.9084 0.0168998 149.479 -1.15506 -51.5447 85.5853 -76.1079 128.658
99.909 0.0166301 149.12 -6.931 -56.8413 82.1637 -79.118 126.591
99.9095 0.016285 148.449 -12.661 -61.9114 78.4149 -82.0329 124.371
99.9101 0.0158638 147.471 -18.3217 -66.735 74.3537 -84.8485 122
99.9106 0.0153662 146.19 -23.8899 -71.2927 69.9963 -87.5608 119.48
99.9112 0.0147924 144.616 -29.3432 -75.5664 65.3602 -90.1655 116.812
99.9117 0.0141435 142.758 -34.6596 -79.5392 60.4637 -92.6582 113.999
99.9121 0.0134207 140.628 -39.8179 -83.1951 55.3264 -95.0343 111.041
99.9126 0.0126261 138.238 -44.7978 -86.5197 49.9687 -97.2892 107.941
99.913 0.0117623 135.602 -49.5798 -89.4996 44.4121 -99.4177 104.7
99.9134 0.0108323 132.736 -54.1456 -92.1231 38.6785 -101.415 101.32
99.9138 0.00983964 129.658 -58.4778 -94.3796 32.7909 -103.274 97.8016
99.9141 0.00878813 126.385 -62.5603 -96.2603 26.7728 -104.991 94.1476
99.9144 0.00768208 122.937 -66.3781 -97.7576 20.648 -106.559 90.3593
99.9146 0.0065261 119.336 -69.9177 -98.8655 14.441 -107.972 86.4386
99.9148 0.00532507 115.601 -73.1667 -99.5797 8.17651 -109.221 82.3873
99.915 0.00408415 111.756 -76.1142 -99.8973 1.87948 -110.302 78.2075
99.9151 0.00280871 107.824 -78.7507 -99.817 -4.42503 -111.204 73.9013
99.9151 0.00150433 103.829 -81.0681 -99.3392 -10.7119 -111.92 69.4711
99.9151 0.000176766 99.794 -83.0597 -98.4658 -16.9561 -112.442 64.9196
99.9151 -0.00116811 95.7451 -84.7203 -97.2003 -23.1327 -112.759 60.2498
99.915 -0.00252431 91.7068 -86.0458 -95.5477 -29.2172 -112.861 55.4649
99.9148 -0.00388577 87.7045 -87.0337 -93.5145 -35.1853 -112.738 50.5688
99.9146 -0.00524636 83.7634 -87.6827 -91.109 -41.0133 -112.376 45.5657
99.9144 -0.00659995 79.9087 -87.9927 -88.3406 -46.6779 -111.763 40.4608
99.9141 -0.00794039 76.1654 -87.9644 -85.2204 -52.1566 -110.886 35.2599
99.9138 -0.00926159 72.5581 -87.5999 -81.7608 -57.4276 -109.728 29.9698
99.9134 -0.0105575 69.1109 -86.9016 -77.9757 -62.4698 -108.273 24.5985
99.913 -0.0118221 65.8473 -85.8728 -73.88 -67.2633 -106.504 19.1558
99.9125 -0.0130497 62.79 -84.5169 -69.4901 -71.7888 -104.4 13.653
99.912 -0.0142344 59.9604 -82.8375 -64.8234 -76.0285 -101.939 8.10371
99.9114 -0.0153708 57.379 -80.8378 -59.8986 -79.9653 -99.0996 2.52448
99.9108 -0.0164534 55.0642 -78.5206 -54.7353 -83.5836 -95.8549 -3.06477
99.9102 -0.0174771 53.033 -75.8872 -49.3539 -86.8691 -92.1776 -8.63979
99.9095 -0.0184371 51.2993 -72.9377 -43.7761 -89.8085 -88.0381 -14.171
99.9088 -0.0193285 49.8744 -69.6698 -38.0238 -92.3903 -83.4045 -19.622
99.9081 -0.020147 48.7653 -66.0787 -32.1202 -94.604 -78.2435 -24.948
99.9074 -0.0208885 47.9738 -62.1563 -26.0886 -96.441 -72.5208 -30.0937
99.9066 -0.0215492 47.4953 -57.8908 -19.9532 -97.8938 -66.2027 -34.9908
